"ID"	"Sex"	"MetaPref"	"Musicianship"	"Ollen_Score"	"valence"	"chord"	"register"	"inversion"	"tension"	"energy"	"consonance"	"preference"
"S245"	"female"	"ReflectiveAndComplex"	"Musician"	997	5	"Minor"	"High"	"Fifth"	4	4	7	5
"S246"	"female"	"UpbeatAndConventional"	"Musician"	517	3	"Minor"	"High"	"Fifth"	3	5	2	5
"S247"	"male"	"UpbeatAndConventional"	"Non-musician"	334	2	"Minor"	"High"	"Fifth"	4	6	6	6
"S248"	"male"	"IntenseAndRebellious"	"Non-musician"	422	3	"Minor"	"High"	"Fifth"	5	5	5	7
"S249"	"male"	"ReflectiveAndComplex"	"Musician"	798	7	"Minor"	"High"	"Fifth"	4	6	4	5
"S250"	"male"	"EnergeticAndRhythmic"	"Non-musician"	424	3	"Minor"	"High"	"Fifth"	6	3	3	3
"S251"	"female"	"EnergeticAndRhythmic"	"Musician"	959	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S252"	"male"	"ReflectiveAndComplex"	"Musician"	986	3	"Minor"	"High"	"Fifth"	6	5	4	5
"S253"	"male"	"ReflectiveAndComplex"	"Musician"	939	2	"Minor"	"High"	"Fifth"	2	2	6	6
"S254"	"male"	"ReflectiveAndComplex"	"Non-musician"	218	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S255"	"female"	"ReflectiveAndComplex"	"Musician"	964	4	"Minor"	"High"	"Fifth"	5	5	6	5
"S256"	"male"	"EnergeticAndRhythmic"	"Musician"	782	4	"Minor"	"High"	"Fifth"	6	5	4	5
"S257"	"female"	"ReflectiveAndComplex"	"Non-musician"	338	2	"Minor"	"High"	"Fifth"	5	6	2	5
"S258"	"female"	"ReflectiveAndComplex"	"Non-musician"	402	3	"Minor"	"High"	"Fifth"	7	7	2	1
"S259"	"male"	"ReflectiveAndComplex"	"Musician"	839	2	"Minor"	"High"	"Fifth"	7	5	6	6
"S260"	"male"	"EnergeticAndRhythmic"	"Musician"	938	5	"Minor"	"High"	"Fifth"	5	3	4	5
"S261"	"male"	"ReflectiveAndComplex"	"Musician"	756	5	"Minor"	"High"	"Fifth"	2	5	5	5
"S262"	"female"	"UpbeatAndConventional"	"Musician"	783	6	"Minor"	"High"	"Fifth"	3	7	6	4
"S263"	"male"	"ReflectiveAndComplex"	"Musician"	966	2	"Minor"	"High"	"Fifth"	2	2	6	2
"S264"	"male"	"UpbeatAndConventional"	"Non-musician"	271	3	"Minor"	"High"	"Fifth"	3	3	5	5
"S265"	"male"	"IntenseAndRebellious"	"Musician"	715	6	"Minor"	"High"	"Fifth"	4	7	6	6
"S266"	"female"	"UpbeatAndConventional"	"Non-musician"	77	2	"Minor"	"High"	"Fifth"	6	6	2	2
"S267"	"male"	"IntenseAndRebellious"	"Non-musician"	142	3	"Minor"	"High"	"Fifth"	5	3	6	6
"S268"	"female"	"IntenseAndRebellious"	"Non-musician"	330	1	"Minor"	"High"	"Fifth"	3	2	6	6
"S269"	"female"	"IntenseAndRebellious"	"Non-musician"	115	2	"Minor"	"High"	"Fifth"	3	3	5	4
"S270"	"female"	"ReflectiveAndComplex"	"Non-musician"	196	5	"Minor"	"High"	"Fifth"	5	6	1	5
"S271"	"male"	"UpbeatAndConventional"	"Musician"	975	2	"Minor"	"High"	"Fifth"	5	5	5	5
"S272"	"male"	"ReflectiveAndComplex"	"Musician"	981	2	"Minor"	"High"	"Fifth"	5	3	3	2
"S273"	"female"	"UpbeatAndConventional"	"Non-musician"	241	3	"Minor"	"High"	"Fifth"	5	6	2	5
"S274"	"female"	"ReflectiveAndComplex"	"Non-musician"	299	4	"Minor"	"High"	"Fifth"	3	2	6	5
"S275"	"female"	"IntenseAndRebellious"	"Musician"	658	4	"Minor"	"High"	"Fifth"	4	3	4	3
"S276"	"female"	"IntenseAndRebellious"	"Non-musician"	17	2	"Minor"	"High"	"Fifth"	6	5	5	7
"S277"	"female"	"ReflectiveAndComplex"	"Non-musician"	396	5	"Minor"	"High"	"Fifth"	2	2	5	4
"S278"	"male"	"UpbeatAndConventional"	"Non-musician"	478	4	"Minor"	"High"	"Fifth"	5	4	3	4
"S279"	"male"	"EnergeticAndRhythmic"	"Non-musician"	258	3	"Minor"	"High"	"Fifth"	6	3	3	3
"S280"	"female"	"IntenseAndRebellious"	"Non-musician"	99	3	"Minor"	"High"	"Fifth"	5	5	4	4
"S281"	"female"	"UpbeatAndConventional"	"Non-musician"	159	2	"Minor"	"High"	"Fifth"	3	2	5	5
"S282"	"female"	"ReflectiveAndComplex"	"Musician"	995	6	"Minor"	"High"	"Fifth"	5	5	5	3
"S283"	"female"	"UpbeatAndConventional"	"Non-musician"	145	4	"Minor"	"High"	"Fifth"	5	3	6	2
"S284"	"female"	"ReflectiveAndComplex"	"Musician"	803	3	"Minor"	"High"	"Fifth"	1	1	7	6
"S285"	"male"	"UpbeatAndConventional"	"Musician"	569	2	"Minor"	"High"	"Fifth"	5	4	1	2
"S286"	"male"	"ReflectiveAndComplex"	"Musician"	894	2	"Minor"	"High"	"Fifth"	2	4	4	6
"S287"	"male"	"EnergeticAndRhythmic"	"Non-musician"	275	4	"Minor"	"High"	"Fifth"	4	5	6	6
"S288"	"male"	"ReflectiveAndComplex"	"Musician"	846	5	"Minor"	"High"	"Fifth"	4	3	7	6
"S289"	"female"	"ReflectiveAndComplex"	"Non-musician"	145	2	"Minor"	"High"	"Fifth"	6	3	2	1
"S290"	"female"	"UpbeatAndConventional"	"Non-musician"	78	3	"Minor"	"High"	"Fifth"	6	2	2	3
"S291"	"male"	"ReflectiveAndComplex"	"Musician"	827	4	"Minor"	"High"	"Fifth"	5	6	5	4
"S292"	"female"	"IntenseAndRebellious"	"Non-musician"	100	6	"Minor"	"High"	"Fifth"	6	6	4	6
"S293"	"male"	"ReflectiveAndComplex"	"Musician"	955	3	"Minor"	"High"	"Fifth"	5	3	3	2
"S294"	"female"	"UpbeatAndConventional"	"Non-musician"	91	3	"Minor"	"High"	"Fifth"	6	6	1	4
"S295"	"female"	"ReflectiveAndComplex"	"Musician"	975	4	"Minor"	"High"	"Fifth"	3	5	7	4
"S296"	"male"	"ReflectiveAndComplex"	"Non-musician"	336	3	"Minor"	"High"	"Fifth"	4	3	5	5
"S297"	"male"	"ReflectiveAndComplex"	"Musician"	900	4	"Minor"	"High"	"Fifth"	5	5	3	5
"S298"	"male"	"ReflectiveAndComplex"	"Non-musician"	111	3	"Minor"	"High"	"Fifth"	6	6	3	4
"S299"	"male"	"IntenseAndRebellious"	"Non-musician"	497	3	"Minor"	"High"	"Fifth"	4	4	3	5
"S300"	"female"	"UpbeatAndConventional"	"Non-musician"	408	3	"Minor"	"High"	"Fifth"	6	2	5	5
"S301"	"female"	"IntenseAndRebellious"	"Non-musician"	277	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S302"	"female"	"ReflectiveAndComplex"	"Non-musician"	121	4	"Minor"	"High"	"Fifth"	7	6	2	1
"S303"	"male"	"ReflectiveAndComplex"	"Non-musician"	128	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S304"	"female"	"ReflectiveAndComplex"	"Non-musician"	401	3	"Minor"	"High"	"Fifth"	6	3	5	7
"S305"	"male"	"ReflectiveAndComplex"	"Musician"	958	2	"Minor"	"High"	"Fifth"	2	2	3	1
"S306"	"female"	"UpbeatAndConventional"	"Musician"	942	3	"Minor"	"High"	"Fifth"	3	3	3	4
"S307"	"male"	"ReflectiveAndComplex"	"Musician"	670	5	"Minor"	"High"	"Fifth"	5	6	6	4
"S308"	"male"	"ReflectiveAndComplex"	"Musician"	997	3	"Minor"	"High"	"Fifth"	5	6	5	3
"S309"	"male"	"ReflectiveAndComplex"	"Non-musician"	368	3	"Minor"	"High"	"Fifth"	4	4	4	4
"S310"	"female"	"IntenseAndRebellious"	"Non-musician"	17	2	"Minor"	"High"	"Fifth"	6	6	2	1
"S311"	"male"	"ReflectiveAndComplex"	"Musician"	968	2	"Minor"	"High"	"Fifth"	3	3	5	6
"S312"	"female"	"ReflectiveAndComplex"	"Non-musician"	366	3	"Minor"	"High"	"Fifth"	3	5	7	3
"S313"	"male"	"ReflectiveAndComplex"	"Musician"	884	2	"Minor"	"High"	"Fifth"	6	3	3	3
"S314"	"male"	"IntenseAndRebellious"	"Non-musician"	100	4	"Minor"	"High"	"Fifth"	6	4	4	3
"S315"	"female"	"ReflectiveAndComplex"	"Musician"	999	7	"Minor"	"High"	"Fifth"	1	2	7	6
"S316"	"male"	"ReflectiveAndComplex"	"Non-musician"	74	1	"Minor"	"High"	"Fifth"	6	2	5	5
"S317"	"female"	"ReflectiveAndComplex"	"Non-musician"	315	4	"Minor"	"High"	"Fifth"	4	5	4	6
"S318"	"male"	"IntenseAndRebellious"	"Musician"	979	6	"Minor"	"High"	"Fifth"	4	4	3	6
"S319"	"female"	"ReflectiveAndComplex"	"Musician"	999	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S320"	"female"	"EnergeticAndRhythmic"	"Non-musician"	107	1	"Minor"	"High"	"Fifth"	4	3	4	2
"S321"	"female"	"UpbeatAndConventional"	"Non-musician"	17	1	"Minor"	"High"	"Fifth"	1	1	6	6
"S322"	"female"	"EnergeticAndRhythmic"	"Non-musician"	344	5	"Minor"	"High"	"Fifth"	4	4	3	6
"S323"	"female"	"IntenseAndRebellious"	"Musician"	504	3	"Minor"	"High"	"Fifth"	6	5	3	4
"S324"	"male"	"ReflectiveAndComplex"	"Musician"	878	2	"Minor"	"High"	"Fifth"	7	6	3	6
"S325"	"male"	"IntenseAndRebellious"	"Non-musician"	310	2	"Minor"	"High"	"Fifth"	6	2	1	5
"S326"	"male"	"IntenseAndRebellious"	"Non-musician"	88	6	"Minor"	"High"	"Fifth"	2	5	3	3
"S327"	"female"	"ReflectiveAndComplex"	"Musician"	956	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S328"	"female"	"UpbeatAndConventional"	"Musician"	526	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S329"	"male"	"ReflectiveAndComplex"	"Musician"	569	2	"Minor"	"High"	"Fifth"	3	4	5	5
"S330"	"male"	"ReflectiveAndComplex"	"Musician"	766	4	"Minor"	"High"	"Fifth"	2	2	6	2
"S331"	"male"	"EnergeticAndRhythmic"	"Musician"	675	5	"Minor"	"High"	"Fifth"	4	5	4	6
"S332"	"female"	"ReflectiveAndComplex"	"Non-musician"	161	2	"Minor"	"High"	"Fifth"	7	5	1	1
"S333"	"female"	"UpbeatAndConventional"	"Non-musician"	187	1	"Minor"	"High"	"Fifth"	5	2	5	2
"S334"	"male"	"EnergeticAndRhythmic"	"Musician"	821	3	"Minor"	"High"	"Fifth"	1	4	5	3
"S335"	"male"	"ReflectiveAndComplex"	"Musician"	694	5	"Minor"	"High"	"Fifth"	4	4	4	5
"S336"	"female"	"ReflectiveAndComplex"	"Musician"	687	3	"Minor"	"High"	"Fifth"	1	1	7	7
"S337"	"female"	"IntenseAndRebellious"	"Musician"	970	4	"Minor"	"High"	"Fifth"	2	2	6	5
"S338"	"male"	"ReflectiveAndComplex"	"Non-musician"	343	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S339"	"female"	"ReflectiveAndComplex"	"Musician"	788	3	"Minor"	"High"	"Fifth"	1	3	6	3
"S340"	"male"	"IntenseAndRebellious"	"Musician"	724	2	"Minor"	"High"	"Fifth"	3	2	6	1
"S341"	"female"	"ReflectiveAndComplex"	"Musician"	983	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S342"	"male"	"ReflectiveAndComplex"	"Musician"	541	2	"Minor"	"High"	"Fifth"	5	2	5	3
"S343"	"male"	"IntenseAndRebellious"	"Non-musician"	173	3	"Minor"	"High"	"Fifth"	5	6	3	4
"S344"	"male"	"UpbeatAndConventional"	"Non-musician"	212	2	"Minor"	"High"	"Fifth"	5	2	5	4
"S345"	"male"	"ReflectiveAndComplex"	"Musician"	962	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S346"	"male"	"ReflectiveAndComplex"	"Musician"	948	3	"Minor"	"High"	"Fifth"	2	2	5	2
"S347"	"male"	"ReflectiveAndComplex"	"Musician"	727	2	"Minor"	"High"	"Fifth"	5	1	3	3
"S348"	"female"	"ReflectiveAndComplex"	"Non-musician"	203	4	"Minor"	"High"	"Fifth"	3	4	4	4
"S349"	"male"	"ReflectiveAndComplex"	"Non-musician"	469	3	"Minor"	"High"	"Fifth"	6	4	2	3
"S350"	"female"	"IntenseAndRebellious"	"Non-musician"	58	2	"Minor"	"High"	"Fifth"	3	5	7	6
"S351"	"male"	"IntenseAndRebellious"	"Musician"	803	2	"Minor"	"High"	"Fifth"	1	1	7	1
"S352"	"male"	"IntenseAndRebellious"	"Musician"	644	2	"Minor"	"High"	"Fifth"	4	3	5	5
"S353"	"male"	"ReflectiveAndComplex"	"Musician"	582	2	"Minor"	"High"	"Fifth"	5	3	5	3
"S354"	"male"	"ReflectiveAndComplex"	"Non-musician"	349	2	"Minor"	"High"	"Fifth"	5	6	5	3
"S355"	"female"	"UpbeatAndConventional"	"Musician"	520	2	"Minor"	"High"	"Fifth"	4	5	5	3
"S356"	"female"	"ReflectiveAndComplex"	"Non-musician"	341	4	"Minor"	"High"	"Fifth"	4	3	3	3
"S357"	"male"	"ReflectiveAndComplex"	"Musician"	959	4	"Minor"	"High"	"Fifth"	2	5	6	5
"S358"	"female"	"IntenseAndRebellious"	"Non-musician"	496	2	"Minor"	"High"	"Fifth"	3	3	5	4
"S359"	"female"	"ReflectiveAndComplex"	"Non-musician"	177	3	"Minor"	"High"	"Fifth"	2	5	6	2
"S360"	"male"	"ReflectiveAndComplex"	"Musician"	955	7	"Minor"	"High"	"Fifth"	1	1	7	4
"S361"	"female"	"UpbeatAndConventional"	"Non-musician"	395	2	"Minor"	"High"	"Fifth"	2	3	4	3
"S362"	"male"	"ReflectiveAndComplex"	"Musician"	945	2	"Minor"	"High"	"Fifth"	6	5	6	3
"S363"	"female"	"ReflectiveAndComplex"	"Non-musician"	254	3	"Minor"	"High"	"Fifth"	6	6	4	6
"S364"	"female"	"ReflectiveAndComplex"	"Non-musician"	431	2	"Minor"	"High"	"Fifth"	3	2	7	5
"S365"	"male"	"IntenseAndRebellious"	"Non-musician"	440	2	"Minor"	"High"	"Fifth"	6	3	1	3
"S366"	"male"	"IntenseAndRebellious"	"Musician"	957	5	"Minor"	"High"	"Fifth"	3	3	3	5
"S367"	"male"	"ReflectiveAndComplex"	"Musician"	924	5	"Minor"	"High"	"Fifth"	2	7	7	3
"S368"	"female"	"ReflectiveAndComplex"	"Non-musician"	375	3	"Minor"	"High"	"Fifth"	5	3	3	3
"S369"	"male"	"IntenseAndRebellious"	"Non-musician"	254	3	"Minor"	"High"	"Fifth"	6	5	2	2
"S370"	"female"	"IntenseAndRebellious"	"Musician"	721	4	"Minor"	"High"	"Fifth"	5	3	6	3
"S371"	"male"	"ReflectiveAndComplex"	"Musician"	956	3	"Minor"	"High"	"Fifth"	2	5	7	5
"S372"	"male"	"IntenseAndRebellious"	"Musician"	890	6	"Minor"	"High"	"Fifth"	2	5	6	6
"S373"	"male"	"IntenseAndRebellious"	"Musician"	575	4	"Minor"	"High"	"Fifth"	1	2	5	4
"S374"	"male"	"ReflectiveAndComplex"	"Musician"	546	5	"Minor"	"High"	"Fifth"	7	7	1	5
"S375"	"female"	"ReflectiveAndComplex"	"Non-musician"	81	3	"Minor"	"High"	"Fifth"	4	6	4	5
"S376"	"male"	"ReflectiveAndComplex"	"Non-musician"	378	3	"Minor"	"High"	"Fifth"	3	4	5	4
"S377"	"male"	"ReflectiveAndComplex"	"Musician"	948	2	"Minor"	"High"	"Fifth"	5	5	5	4
"S378"	"female"	"ReflectiveAndComplex"	"Musician"	976	4	"Minor"	"High"	"Fifth"	4	5	4	5
"S379"	"male"	"ReflectiveAndComplex"	"Non-musician"	166	2	"Minor"	"High"	"Fifth"	6	7	6	1
"S380"	"male"	"IntenseAndRebellious"	"Musician"	813	2	"Minor"	"High"	"Fifth"	5	6	3	6
"S381"	"female"	"IntenseAndRebellious"	"Musician"	588	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S382"	"male"	"ReflectiveAndComplex"	"Musician"	916	4	"Minor"	"High"	"Fifth"	6	6	4	5
"S383"	"male"	"ReflectiveAndComplex"	"Musician"	955	5	"Minor"	"High"	"Fifth"	3	4	5	4
"S384"	"male"	"UpbeatAndConventional"	"Musician"	681	3	"Minor"	"High"	"Fifth"	7	6	3	6
"S385"	"male"	"IntenseAndRebellious"	"Non-musician"	27	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S386"	"female"	"UpbeatAndConventional"	"Musician"	567	2	"Minor"	"High"	"Fifth"	1	2	7	7
"S387"	"male"	"IntenseAndRebellious"	"Musician"	977	1	"Minor"	"High"	"Fifth"	4	2	5	1
"S388"	"male"	"ReflectiveAndComplex"	"Musician"	998	3	"Minor"	"High"	"Fifth"	4	5	6	6
"S389"	"female"	"UpbeatAndConventional"	"Musician"	989	3	"Minor"	"High"	"Fifth"	3	3	5	4
"S390"	"female"	"ReflectiveAndComplex"	"Musician"	954	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S391"	"female"	"ReflectiveAndComplex"	"Musician"	932	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S392"	"male"	"UpbeatAndConventional"	"Non-musician"	193	3	"Minor"	"High"	"Fifth"	5	5	3	6
"S393"	"female"	"EnergeticAndRhythmic"	"Musician"	951	3	"Minor"	"High"	"Fifth"	4	4	5	4
"S394"	"female"	"UpbeatAndConventional"	"Non-musician"	103	1	"Minor"	"High"	"Fifth"	7	5	3	2
"S395"	"male"	"ReflectiveAndComplex"	"Musician"	905	7	"Minor"	"High"	"Fifth"	2	5	7	6
"S396"	"female"	"ReflectiveAndComplex"	"Musician"	975	2	"Minor"	"High"	"Fifth"	6	5	5	5
"S397"	"female"	"ReflectiveAndComplex"	"Musician"	980	6	"Minor"	"High"	"Fifth"	1	3	7	6
"S398"	"male"	"ReflectiveAndComplex"	"Non-musician"	385	1	"Minor"	"High"	"Fifth"	7	2	5	6
"S399"	"male"	"IntenseAndRebellious"	"Non-musician"	271	3	"Minor"	"High"	"Fifth"	7	4	3	6
"S400"	"female"	"ReflectiveAndComplex"	"Musician"	795	2	"Minor"	"High"	"Fifth"	3	5	5	5
"S401"	"female"	"UpbeatAndConventional"	"Non-musician"	239	2	"Minor"	"High"	"Fifth"	6	4	2	2
"S402"	"male"	"UpbeatAndConventional"	"Non-musician"	349	5	"Minor"	"High"	"Fifth"	5	4	4	5
"S403"	"male"	"IntenseAndRebellious"	"Musician"	610	3	"Minor"	"High"	"Fifth"	7	5	2	3
"S404"	"female"	"UpbeatAndConventional"	"Non-musician"	102	4	"Minor"	"High"	"Fifth"	5	5	4	5
"S405"	"male"	"ReflectiveAndComplex"	"Musician"	621	3	"Minor"	"High"	"Fifth"	6	5	6	7
"S406"	"male"	"EnergeticAndRhythmic"	"Non-musician"	77	3	"Minor"	"High"	"Fifth"	4	4	5	6
"S407"	"male"	"ReflectiveAndComplex"	"Non-musician"	497	2	"Minor"	"High"	"Fifth"	6	3	3	3
"S408"	"female"	"UpbeatAndConventional"	"Non-musician"	218	2	"Minor"	"High"	"Fifth"	6	3	5	3
"S409"	"female"	"UpbeatAndConventional"	"Non-musician"	99	4	"Minor"	"High"	"Fifth"	5	6	3	3
"S410"	"female"	"ReflectiveAndComplex"	"Musician"	866	3	"Minor"	"High"	"Fifth"	6	4	3	3
"S1"	"female"	"ReflectiveAndComplex"	"Musician"	992	5	"Dom7#11"	"High"	"NA"	5	6	4	6
"S2"	"male"	"IntenseAndRebellious"	"Non-musician"	100	4	"Dom7#11"	"High"	"NA"	5	4	4	4
"S3"	"male"	"ReflectiveAndComplex"	"Musician"	991	4	"Dom7#11"	"High"	"NA"	3	4	3	5
"S4"	"female"	"ReflectiveAndComplex"	"Musician"	979	5	"Dom7#11"	"High"	"NA"	5	4	5	5
"S5"	"female"	"IntenseAndRebellious"	"Non-musician"	268	2	"Dom7#11"	"High"	"NA"	5	5	3	3
"S6"	"male"	"ReflectiveAndComplex"	"Musician"	622	4	"Dom7#11"	"High"	"NA"	5	6	5	7
"S7"	"female"	"EnergeticAndRhythmic"	"Non-musician"	145	3	"Dom7#11"	"High"	"NA"	6	3	4	2
"S8"	"female"	"IntenseAndRebellious"	"Musician"	921	3	"Dom7#11"	"High"	"NA"	6	5	2	2
"S9"	"female"	"ReflectiveAndComplex"	"Non-musician"	154	2	"Dom7#11"	"High"	"NA"	7	4	1	3
"S10"	"female"	"ReflectiveAndComplex"	"Musician"	775	7	"Dom7#11"	"High"	"NA"	2	4	5	7
"S11"	"female"	"EnergeticAndRhythmic"	"Non-musician"	279	4	"Dom7#11"	"High"	"NA"	6	5	3	6
"S12"	"male"	"UpbeatAndConventional"	"Musician"	656	2	"Dom7#11"	"High"	"NA"	5	3	3	3
"S13"	"male"	"ReflectiveAndComplex"	"Non-musician"	250	4	"Dom7#11"	"High"	"NA"	5	6	4	5
"S14"	"male"	"ReflectiveAndComplex"	"Musician"	897	6	"Dom7#11"	"High"	"NA"	5	5	4	5
"S15"	"female"	"ReflectiveAndComplex"	"Musician"	996	5	"Dom7#11"	"High"	"NA"	3	3	6	3
"S16"	"male"	"IntenseAndRebellious"	"Non-musician"	292	3	"Dom7#11"	"High"	"NA"	6	6	2	3
"S17"	"male"	"ReflectiveAndComplex"	"Non-musician"	381	3	"Dom7#11"	"High"	"NA"	7	4	3	4
"S18"	"male"	"UpbeatAndConventional"	"Musician"	769	3	"Dom7#11"	"High"	"NA"	5	5	3	3
"S19"	"male"	"EnergeticAndRhythmic"	"Musician"	978	4	"Dom7#11"	"High"	"NA"	4	4	4	4
"S20"	"female"	"UpbeatAndConventional"	"Non-musician"	88	4	"Dom7#11"	"High"	"NA"	4	4	4	4
"S21"	"male"	"ReflectiveAndComplex"	"Musician"	981	1	"Dom7#11"	"High"	"NA"	7	7	1	1
"S22"	"female"	"ReflectiveAndComplex"	"Musician"	908	4	"Dom7#11"	"High"	"NA"	6	5	3	3
"S23"	"female"	"UpbeatAndConventional"	"Non-musician"	98	3	"Dom7#11"	"High"	"NA"	6	5	3	4
"S24"	"female"	"UpbeatAndConventional"	"Non-musician"	164	3	"Dom7#11"	"High"	"NA"	5	3	6	3
"S25"	"female"	"UpbeatAndConventional"	"Non-musician"	420	3	"Dom7#11"	"High"	"NA"	7	4	3	2
"S26"	"female"	"ReflectiveAndComplex"	"Non-musician"	72	6	"Dom7#11"	"High"	"NA"	6	7	2	7
"S27"	"male"	"ReflectiveAndComplex"	"Musician"	737	5	"Dom7#11"	"High"	"NA"	6	5	2	4
"S28"	"male"	"ReflectiveAndComplex"	"Non-musician"	74	3	"Dom7#11"	"High"	"NA"	6	5	2	2
"S29"	"female"	"UpbeatAndConventional"	"Non-musician"	295	3	"Dom7#11"	"High"	"NA"	7	5	2	3
"S30"	"female"	"UpbeatAndConventional"	"Musician"	712	2	"Dom7#11"	"High"	"NA"	7	7	1	6
"S31"	"female"	"ReflectiveAndComplex"	"Non-musician"	116	4	"Dom7#11"	"High"	"NA"	6	3	3	3
"S32"	"female"	"ReflectiveAndComplex"	"Musician"	688	4	"Dom7#11"	"High"	"NA"	7	6	6	7
"S33"	"female"	"ReflectiveAndComplex"	"Non-musician"	55	1	"Dom7#11"	"High"	"NA"	6	5	3	2
"S34"	"female"	"ReflectiveAndComplex"	"Musician"	953	7	"Dom7#11"	"High"	"NA"	5	6	4	6
"S35"	"female"	"IntenseAndRebellious"	"Non-musician"	66	3	"Dom7#11"	"High"	"NA"	6	5	3	4
"S36"	"female"	"ReflectiveAndComplex"	"Musician"	999	2	"Dom7#11"	"High"	"NA"	6	5	2	3
"S37"	"male"	"EnergeticAndRhythmic"	"Musician"	669	2	"Dom7#11"	"High"	"NA"	6	6	3	2
"S38"	"female"	"ReflectiveAndComplex"	"Non-musician"	167	3	"Dom7#11"	"High"	"NA"	6	3	2	3
"S39"	"male"	"ReflectiveAndComplex"	"Musician"	843	4	"Dom7#11"	"High"	"NA"	6	6	3	4
"S40"	"male"	"ReflectiveAndComplex"	"Non-musician"	143	4	"Dom7#11"	"High"	"NA"	5	4	3	5
"S41"	"male"	"ReflectiveAndComplex"	"Musician"	571	2	"Dom7#11"	"High"	"NA"	7	7	1	4
"S42"	"female"	"ReflectiveAndComplex"	"Non-musician"	428	2	"Dom7#11"	"High"	"NA"	7	7	3	4
"S43"	"female"	"UpbeatAndConventional"	"Non-musician"	109	2	"Dom7#11"	"High"	"NA"	5	7	1	2
"S44"	"female"	"ReflectiveAndComplex"	"Musician"	956	1	"Dom7#11"	"High"	"NA"	7	6	1	2
"S45"	"male"	"EnergeticAndRhythmic"	"Musician"	856	4	"Dom7#11"	"High"	"NA"	5	4	2	3
"S46"	"female"	"IntenseAndRebellious"	"Non-musician"	66	3	"Dom7#11"	"High"	"NA"	6	5	3	3
"S47"	"male"	"EnergeticAndRhythmic"	"Non-musician"	89	2	"Dom7#11"	"High"	"NA"	7	7	1	6
"S48"	"male"	"UpbeatAndConventional"	"Non-musician"	104	1	"Dom7#11"	"High"	"NA"	6	5	1	1
"S49"	"male"	"ReflectiveAndComplex"	"Musician"	989	5	"Dom7#11"	"High"	"NA"	5	5	3	5
"S50"	"male"	"EnergeticAndRhythmic"	"Non-musician"	366	4	"Dom7#11"	"High"	"NA"	5	5	2	6
"S51"	"male"	"IntenseAndRebellious"	"Musician"	550	4	"Dom7#11"	"High"	"NA"	6	3	2	3
"S52"	"female"	"IntenseAndRebellious"	"Musician"	622	2	"Dom7#11"	"High"	"NA"	6	3	1	2
"S53"	"male"	"ReflectiveAndComplex"	"Musician"	995	2	"Dom7#11"	"High"	"NA"	7	6	1	4
"S54"	"female"	"ReflectiveAndComplex"	"Musician"	857	2	"Dom7#11"	"High"	"NA"	6	6	2	2
"S55"	"female"	"EnergeticAndRhythmic"	"Musician"	983	2	"Dom7#11"	"High"	"NA"	7	7	1	7
"S56"	"female"	"IntenseAndRebellious"	"Musician"	882	2	"Dom7#11"	"High"	"NA"	3	3	2	4
"S57"	"male"	"ReflectiveAndComplex"	"Musician"	627	1	"Dom7#11"	"High"	"NA"	6	3	1	2
"S58"	"male"	"ReflectiveAndComplex"	"Non-musician"	301	3	"Dom7#11"	"High"	"NA"	6	5	3	4
"S59"	"female"	"ReflectiveAndComplex"	"Musician"	670	5	"Dom7#11"	"High"	"NA"	6	6	4	6
"S60"	"male"	"IntenseAndRebellious"	"Musician"	697	2	"Dom7#11"	"High"	"NA"	5	3	2	2
"S61"	"male"	"UpbeatAndConventional"	"Musician"	697	4	"Dom7#11"	"High"	"NA"	6	6	6	6
"S62"	"male"	"ReflectiveAndComplex"	"Musician"	864	6	"Dom7#11"	"High"	"NA"	6	3	2	6
"S63"	"male"	"IntenseAndRebellious"	"Musician"	860	4	"Dom7#11"	"High"	"NA"	7	5	2	3
"S64"	"male"	"ReflectiveAndComplex"	"Musician"	927	1	"Dom7#11"	"High"	"NA"	4	5	1	4
"S65"	"female"	"ReflectiveAndComplex"	"Musician"	964	4	"Dom7#11"	"High"	"NA"	6	5	3	3
"S66"	"female"	"EnergeticAndRhythmic"	"Non-musician"	145	3	"Dom7#11"	"High"	"NA"	6	5	3	4
"S67"	"female"	"ReflectiveAndComplex"	"Non-musician"	182	3	"Dom7#11"	"High"	"NA"	6	6	2	5
"S68"	"female"	"ReflectiveAndComplex"	"Musician"	564	2	"Dom7#11"	"High"	"NA"	6	5	3	5
"S69"	"female"	"ReflectiveAndComplex"	"Musician"	853	2	"Dom7#11"	"High"	"NA"	6	6	2	2
"S70"	"male"	"IntenseAndRebellious"	"Non-musician"	468	5	"Dom7#11"	"High"	"NA"	5	4	4	4
